Unit,File Name,Path,Status,Flagged,Sample Rate (Hz),Samples,Duration (s),Number of Shots,Observation Type,Search Start (s),Search End (s),Onset Sample,Onset (s),Onset Within Shot1 (ms),Peak Sample,Peak Time (s),Peak-Onset Lag (ms),Response Stop (s),Response Duration (ms),Slope (dB/s),Decay Rate (-Slope) (dB/s),R^2,Drop Time (s),C2 (dB),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Peak Frequency (Hz),Rolloff 85% (Hz),Low Power 1-10 kHz,High Power 10-30 kHz,High/Low Ratio,High Frequency Fraction,Total FFT Power
Delta,scam_0604_0720557976_589_ca0_scam01604_kejulik______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0604_0720557976_589_ca0_scam01604_kejulik______________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0607_0720824559_854_ca0_scam01607_gibraltar_lake_scam__01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0607_0720824559_854_ca0_scam01607_gibraltar_lake_scam__01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0607_0720827278_796_ca0_scam02607_mount_cerberus_scam__01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0607_0720827278_796_ca0_scam02607_mount_cerberus_scam__01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6883.0,0.06883,8.830000000000005,6914.0,0.06914,0.31,0.07883,9.999999999999995,-10688.0767867804,10688.0767867804,0.8510344135430601,0.0007484976165117787,17.5438301057631,6884.716222565702,3064.1683872011663,3800.0,9900.0,7.069651322421848,1.191079950751011,0.16847789182663442,0.1441846300644392,8.260796939442795
Delta,scam_0608_0720913346_166_ca0_scam01608_moraine_creek_608____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0608_0720913346_166_ca0_scam01608_moraine_creek_608____01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7012.0,0.07012,10.120000000000005,7040.0,0.0704,0.27999999999999997,0.08012,9.999999999999995,-4912.0071469167315,4912.0071469167315,0.8722622674206272,0.0016286621254249605,15.64219614415107,6581.643269322259,2878.49468162703,6600.0,9000.0,5.912771950946721,0.6450885791596435,0.1091008725706655,0.09836319323100906,6.558231366529883
Delta,scam_0608_0720916149_468_ca0_scam02608_mount_griggs_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0608_0720916149_468_ca0_scam02608_mount_griggs_________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6937.0,0.06937,9.370000000000003,6970.0,0.0697,0.33,0.07937,9.999999999999995,-5169.790823510943,5169.790823510943,0.9005722301742729,0.001547451390802498,15.83612644533927,6567.020821772997,2777.036468940805,3700.0,9000.0,6.809293533673929,0.6764795238726686,0.09934650643672231,0.0903670721606737,7.48590728567459
Delta,scam_0611_0721179351_588_ca0_scam01611_kupreanof_strait_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0611_0721179351_588_ca0_scam01611_kupreanof_strait_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6874.0,0.06874,8.739999999999998,6918.0,0.06918,0.44,0.07873999999999999,9.999999999999995,-3331.70350737202,3331.70350737202,0.9448811830132819,0.002401174048740681,11.09306085012042,6363.850691634147,2400.3093460107543,5800.0,8300.0,12.060288241002468,0.6917217899005867,0.05735532817108606,0.05424402421900612,12.752036742477156
Delta,scam_0620_0721976717_616_ca0_scam01620_kupreanof_strait_620_01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0620_0721976717_616_ca0_scam01620_kupreanof_strait_620_01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6886.0,0.06886,8.860000000000007,6911.0,0.06911,0.25,0.07886,9.999999999999995,-4585.204829498674,4585.204829498674,0.9531936783839893,0.0017447421211223588,14.273982611955827,7437.069493845606,3177.2263539261635,6200.0,9900.0,5.906663565861107,0.9129551599530552,0.15456359580553822,0.13386850595382488,6.819790461155665
Delta,scam_0622_0722177767_333_ca0_scam01622_hammersly_lake_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0622_0722177767_333_ca0_scam01622_hammersly_lake_______01p02.wav,LONG PEAK-ONSET LAG,True,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,6978.0,0.06978,9.779999999999998,7033.0,0.07033,0.55,0.07977999999999999,9.999999999999995,-5251.182738000165,5251.182738000165,0.9740182973590334,0.001523466312095374,13.610236999895102,6330.216954551692,2268.9279415448004,6200.0,8100.0,18.40225061623708,0.9018400329692716,0.04900705091873601,0.04671745522495481,19.304134367480287
Delta,scam_0632_0723044836_558_ca0_scam01632_mount_martin_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0632_0723044836_558_ca0_scam01632_mount_martin_________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0642_0723934912_593_ca0_scam01642_twoheaded_island_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0642_0723934912_593_ca0_scam01642_twoheaded_island_____01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0643_0724021966_038_ca0_scam01643_levelock_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0643_0724021966_038_ca0_scam01643_levelock_____________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7378.0,0.07378,13.780000000000001,7413.0,0.07413,0.35,0.08378,9.999999999999995,-15515.736929276467,15515.736929276467,0.8707634783977861,0.0005156055452902718,19.043076082524756,6141.015488323757,2851.4405387184884,3900.0,8600.0,0.8086132219959447,0.051226753670825506,0.06335136784478948,0.059566600201887795,0.8599912282588527
Delta,scam_0645_0724214436_953_ca0_scam15011_aegis_0645a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0645_0724214436_953_ca0_scam15011_aegis_0645a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7327.0,0.07327,13.270000000000003,7327.0,0.07327,0.0,0.08327,9.999999999999995,-6165.840389150714,6165.840389150714,0.7119000382158766,0.001297471146686936,-15.575675180596013,6799.836259787193,4384.79838578829,3700.0,10200.0,0.09977251081437252,0.020448432558105432,0.20495056595448308,0.17007536592675604,0.12023159525002386
Delta,scam_0656_0725175157_396_ca0_scam01656_ban_island___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0656_0725175157_396_ca0_scam01656_ban_island___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7331.0,0.07331,13.310000000000002,7382.0,0.07382,0.51,0.08331,9.999999999999995,-22392.50039781721,22392.50039781721,0.8530360314222573,0.0003572624699285404,19.10897164845895,6023.252650834397,2890.6593539009355,3800.0,8100.0,0.5465806162447998,0.03833544062223133,0.07013684620872439,0.06553225554672279,0.5849858257190486
Delta,scam_0657_0725264911_733_ca0_scam01657_dolgoi_island________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0657_0725264911_733_ca0_scam01657_dolgoi_island________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7358.0,0.07358,13.580000000000009,7380.0,0.0738,0.22,0.08358,9.999999999999995,-7809.482948831643,7809.482948831643,0.9925037147294967,0.0010243956037059867,15.656708842941065,7032.214565462,3385.2159821447412,5000.0,9800.0,0.41504097109262816,0.06625051568433536,0.15962403786287807,0.1376474861490845,0.4813056710137092
Delta,scam_0669_0726333000_865_ca0_scam02669_lake_clark___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0669_0726333000_865_ca0_scam02669_lake_clark___________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7060.0,0.0706,10.599999999999998,7083.0,0.07083,0.23,0.08059999999999999,9.999999999999995,-5282.671124106285,5282.671124106285,0.9387031311652144,0.0015143853955802385,14.148296741043858,7530.558966338166,3804.3719188403206,4700.0,10100.0,1.1049464583336774,0.19758376641031167,0.17881750280305828,0.1516770033914964,1.3026613263206714
Delta,scam_0673_0726685505_155_ca0_scam01673_kubugakli____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0673_0726685505_155_ca0_scam01673_kubugakli____________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7005.0,0.07005,10.050000000000004,7036.0,0.07036,0.31,0.08005,9.999999999999995,-8009.922016078637,8009.922016078637,0.7988151451023586,0.0009987612843097948,18.00228809052535,7204.250991336764,3098.2181034605437,7600.0,9600.0,3.1673703147611083,0.500513923632166,0.15802191530923534,0.13645346710306963,3.6680191002703113
Delta,scam_0673_0726688194_151_ca0_scam02673_nondalton____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0673_0726688194_151_ca0_scam02673_nondalton____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7292.0,0.07292,12.920000000000002,7372.0,0.07372,0.8,0.08292,9.999999999999995,-40987.130815950644,40987.130815950644,0.971840496576925,0.00019518321582262846,21.497346569576884,6456.215771269811,2825.7337899627396,4700.0,8700.0,1.251066438048336,0.1392618240921329,0.11131449126665197,0.10016431574385636,1.39033370375392
Delta,scam_0676_0726946541_858_ca0_scam01676_unga_island__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0676_0726946541_858_ca0_scam01676_unga_island__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7393.0,0.07393,13.929999999999998,7425.0,0.07425,0.32,0.08392999999999999,9.999999999999995,-15150.333592515834,15150.333592515834,0.877775838299142,0.0005280411781792018,20.261248254391422,7371.021233034015,2568.9052010631563,6700.0,10100.0,0.9367118200453391,0.16690094141215422,0.17817746914315205,0.15122688411821741,1.1036459713187243
Delta,scam_0680_0727303084_576_ca0_scam01680_chignik______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0680_0727303084_576_ca0_scam01680_chignik______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7418.0,0.07418,14.179999999999998,7608.0,0.07608,1.9,0.08417999999999999,9.999999999999995,-7146.05408245552,7146.05408245552,0.9740587659257531,0.001119498944129324,4.002873568853847,7451.409659606078,2469.617493380725,7600.0,9500.0,2.4774579395234175,0.30279890350788247,0.12222161219258929,0.10891026642592425,2.780260423968684
Delta,scam_0681_0727393932_667_ca0_scam01681_chignik______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0681_0727393932_667_ca0_scam01681_chignik______________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7558.0,0.07558,15.579999999999997,7583.0,0.07583,0.25,0.08557999999999999,9.999999999999995,-6835.691249711067,6835.691249711067,0.8577548772979011,0.0011703278728889556,18.544174052525552,7625.979469577895,3948.527786515181,9100.0,10700.0,0.1446133351783989,0.032926985327470716,0.22768982740665725,0.18545859234293335,0.17754359564309155
Delta,scam_0682_0727480556_607_ca0_scam01682_ikatan_bay___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0682_0727480556_607_ca0_scam01682_ikatan_bay___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6884.0,0.06884,8.84,6941.0,0.06941,0.57,0.07884,9.999999999999995,-6457.268847692751,6457.268847692751,0.9612021639809893,0.0012389138796440981,14.958194320153204,6845.2816462182955,2424.889412717722,6600.0,8800.0,9.94034163327762,0.8972227208502822,0.09026075299531146,0.08278757149279276,10.837649959672893
Delta,scam_0691_0728279185_537_ca0_scam01691_manokotak____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0691_0728279185_537_ca0_scam01691_manokotak____________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7723.0,0.07723,17.229999999999997,7757.0,0.07757,0.34,0.08722999999999999,9.999999999999995,-14379.28421117378,14379.28421117378,0.7141830034261265,0.0005563559272153062,20.94846621899662,6207.641569535547,3278.7887799925975,4800.0,8400.0,0.38858144524903554,0.05003158466877586,0.12875443560284106,0.11405739570532904,0.43865270076860313
Delta,scam_0691_0728281900_976_ca0_scam02691_ouzinkie_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0691_0728281900_976_ca0_scam02691_ouzinkie_____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7182.0,0.07182,11.819999999999997,7233.0,0.07233,0.51,0.08181999999999999,9.999999999999995,-25543.87722356464,25543.87722356464,0.6660563701222757,0.0003131865977111678,20.36379033353997,6987.457420568309,4029.6716692437344,4300.0,12100.0,1.6619530685946193,0.41064285694484315,0.24708450840437446,0.19812206018459216,2.072676089488689
Delta,scam_0695_0728634272_026_ca0_scam01695_ugak_island__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0695_0728634272_026_ca0_scam01695_ugak_island__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7801.0,0.07801,18.009999999999998,7835.0,0.07835,0.34,0.08800999999999999,9.999999999999995,-7379.661440106554,7379.661440106554,0.8794704132567976,0.001084060571738707,19.16253316598963,6426.635810285235,3591.180149400013,4800.0,8700.0,0.1806037331220487,0.02207108550058929,0.1222072496456873,0.10888305813974994,0.20270449671115362
Delta,scam_0697_0728812707_807_ca0_scam01697_abbott_ridge_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0697_0728812707_807_ca0_scam01697_abbott_ridge_________01p02.wav,OK,False,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,7041.0,0.07041,10.410000000000002,7065.0,0.07065,0.24000000000000002,0.08041,9.999999999999995,-36552.86559607478,36552.86559607478,0.931141526942574,0.00021886108980903205,18.43998559024572,11646.409613458296,6737.196270719183,3600.0,20700.0,0.1252810276900334,0.13700403039764225,1.0935736473731166,0.5222570361173837,0.2623306550662707
Delta,scam_0701_0729173186_338_ca0_scam06701_aegis_0701a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0701_0729173186_338_ca0_scam06701_aegis_0701a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7548.0,0.07548,15.480000000000008,7548.0,0.07548,0.0,0.08548,9.999999999999995,-42443.890388684245,42443.890388684245,0.9352369987214466,0.0001884841358023307,-25.464378039966945,7117.148730855915,1838.365996138162,7300.0,8800.0,16.691848835607562,0.4819386628480402,0.028872695145666184,0.028062446366584875,17.17379363696191
Delta,scam_0702_0729255014_836_ca0_scam01702_neighbor_mountain____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0702_0729255014_836_ca0_scam01702_neighbor_mountain____01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7859.0,0.07859,18.589999999999996,7888.0,0.07888,0.29,0.08858999999999999,9.999999999999995,-4063.5575433324707,4063.5575433324707,0.7314089917591531,0.001968718275720369,14.429628689963927,6603.544780236366,2938.1594727619727,6800.0,8400.0,0.3769908032886824,0.033512545339520736,0.08889486175040284,0.08163685951687306,0.4105075273332166
Delta,scam_0702_0729258381_398_ca0_scam03702_dean_mountain________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0702_0729258381_398_ca0_scam03702_dean_mountain________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7192.0,0.07192,11.92,7249.0,0.07249,0.57,0.08191999999999999,9.999999999999995,-3970.7119532285515,3970.7119532285515,0.8156252695994287,0.0020147520379803097,14.910017165758997,7308.276835929939,3567.4696999551647,4100.0,10000.0,2.0902982606390053,0.37672941478985755,0.18022758851394308,0.15270277034681537,2.4670764907161638
Delta,scam_0703_0729348823_160_ca0_scam02703_aegis_0703a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0703_0729348823_160_ca0_scam02703_aegis_0703a__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6955.0,0.06955,9.550000000000002,6984.0,0.06984,0.29,0.07955,9.999999999999995,-2973.6688017600327,2973.6688017600327,0.8940609125640495,0.002690279426970825,-1.2178981107024391,8138.157068292072,5288.90499959356,2700.0,13900.0,0.04136791582072615,0.017292171154223192,0.4180092424564321,0.2947777551289722,0.05866172346233338
Delta,scam_0704_0729440506_822_ca0_scam01704_trayfoot_mountain____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0704_0729440506_822_ca0_scam01704_trayfoot_mountain____01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0706_0729612102_778_ca0_scam02706_the_peak_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0706_0729612102_778_ca0_scam02706_the_peak_____________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7768.0,0.07768,17.68,7798.0,0.07798,0.3,0.08768,9.999999999999995,-6522.728429412458,6522.728429412458,0.8808714002406761,0.001226480618743253,17.95734652425447,6062.884300596334,2948.2817130314224,3500.0,8600.0,0.5088050209860733,0.03931047926949215,0.07726039965821827,0.07171869635739642,0.5481203823560302
Upper Fan,scam_0707_0729698581_651_ca0_scam01707_nicholson_hollow_707_01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0707_0729698581_651_ca0_scam01707_nicholson_hollow_707_01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7039.0,0.07039,10.389999999999997,7070.0,0.0707,0.31,0.08038999999999999,9.999999999999995,-5546.802636320333,5546.802636320333,0.8768570482877482,0.0014422723367902418,16.03458185795374,6606.503777495926,3058.4060646099438,5500.0,9100.0,3.3624185835070746,0.3331055326546458,0.09906724114854541,0.09013677196470855,3.6955564903640807
Upper Fan,scam_0709_0729895267_171_ca0_scam02709_aegis_0709a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0709_0729895267_171_ca0_scam02709_aegis_0709a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7053.0,0.07053,10.529999999999998,7053.0,0.07053,0.0,0.08052999999999999,9.999999999999995,-3167.8300467646586,3167.8300467646586,0.9299682098895051,0.0025253880043755797,-2.4227011315796156,9961.529858375756,5717.101720092748,9600.0,17300.0,0.016563089758536743,0.010403446232607057,0.628110236934811,0.385725640165155,0.026971103679165963
Upper Fan,scam_0711_0730057751_650_ca0_scam01711_lydia_scam___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0711_0730057751_650_ca0_scam01711_lydia_scam___________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7044.0,0.07044,10.440000000000005,7074.0,0.07074,0.3,0.08044,9.999999999999995,-4577.034458612195,4577.034458612195,0.9442465112046639,0.001747856624707537,16.68320759392342,7316.513126077789,3341.5269231224943,7000.0,9700.0,2.375402619314026,0.3977597035572196,0.16744938324269656,0.14342773968369366,2.7732411068766294
Upper Fan,scam_0715_0730426950_232_ca0_scam02715_aegis_0715a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0715_0730426950_232_ca0_scam02715_aegis_0715a__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7750.0,0.0775,17.5,7772.0,0.07772,0.22,0.0875,9.999999999999995,-7273.396325106732,7273.396325106732,0.7021386658368566,0.0010998988151360782,15.746609780535486,6041.919936886833,3380.5498693876266,5000.0,8500.0,0.24725179562595473,0.02429938070883326,0.09827787356332746,0.08947992285032205,0.27156237885318874
Upper Fan,scam_0717_0730586200_716_ca0_scam01717_morningstar__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0717_0730586200_716_ca0_scam01717_morningstar__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7152.0,0.07152,11.520000000000003,7176.0,0.07176,0.24000000000000002,0.08152,9.999999999999995,-40137.440813009845,40137.440813009845,0.8769569014691754,0.0001993151490965747,18.78724544553063,7518.34612934178,4081.217296008208,5800.0,10000.0,0.8503919320839636,0.15007917084205918,0.1764823549939807,0.1500036363185503,1.0005035512829068
Upper Fan,scam_0724_0731210509_241_ca0_scam02724_amroth_______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0724_0731210509_241_ca0_scam02724_amroth_______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7147.0,0.07147,11.470000000000008,7195.0,0.07195,0.48000000000000004,0.08147,9.999999999999995,-7992.725051919206,7992.725051919206,0.9521196752243991,0.0010009101962138742,16.245664673620976,6575.769062796995,2917.1091636429264,5600.0,8000.0,3.398422331816302,0.3585954517148116,0.10551821307128671,0.0954445726293107,3.7571067881201676
Upper Fan,scam_0724_0731213478_499_ca0_scam03724_blaenffos____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0724_0731213478_499_ca0_scam03724_blaenffos____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6833.0,0.06833,8.330000000000004,6996.0,0.06996,1.63,0.07833,9.999999999999995,-8426.4110035929,8426.4110035929,0.9513709739428763,0.0009493958930544587,7.439926508974645,6179.732922147092,3379.4668295670426,3700.0,10200.0,61.58482234082267,12.521468427806727,0.20332068766084,0.16896620734482146,74.1063472073636
Upper Fan,scam_0728_0731562419_624_ca0_scam01728_stack_rocks_scam_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0728_0731562419_624_ca0_scam01728_stack_rocks_scam_____01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7716.0,0.07716,17.160000000000007,7747.0,0.07747,0.31,0.08716,9.999999999999995,-40290.268798647565,40290.268798647565,0.94838799199361,0.00019855911212656238,23.20055205921981,5817.595690572292,2870.8597225768617,4800.0,7900.0,0.3384497759300009,0.028077124958731676,0.08295802495829886,0.07660166304140718,0.36653414356754277
Upper Fan,scam_0728_0731565252_873_ca0_scam02728_ramsey_island_scam___01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0728_0731565252_873_ca0_scam02728_ramsey_island_scam___01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7166.0,0.07166,11.660000000000004,7166.0,0.07166,0.0,0.08166,9.999999999999995,-9532.625755783665,9532.625755783665,0.8916528756172447,0.0008392231274941444,-27.87252138050425,6858.760593146102,3119.0421264477063,8700.0,9100.0,0.5562830989467571,0.046489032258871514,0.08357081555576987,0.07711307679327033,0.6028683355937449
Upper Fan,scam_0729_0731658812_779_ca0_scam02729_green_scar___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0729_0731658812_779_ca0_scam02729_green_scar___________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7552.0,0.07552,15.520000000000007,7580.0,0.0758,0.27999999999999997,0.08552,9.999999999999995,-8441.294037525191,8441.294037525191,0.8924402653313782,0.0009477219919643304,19.73277000178579,6465.576852413336,2881.748400391617,6000.0,8300.0,0.48142566313373036,0.04279967002862508,0.0889019288046059,0.08164279944017287,0.5242307995573854
Upper Fan,scam_0730_0731753911_545_ca0_scam03730_aegis_0730a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0730_0731753911_545_ca0_scam03730_aegis_0730a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7841.0,0.07841,18.409999999999997,7841.0,0.07841,0.0,0.08840999999999999,9.999999999999995,-3386.7688192919964,3386.7688192919964,0.9087241325069946,0.002362133474959888,10.825470886462691,5253.125918878618,3068.4161916052753,3600.0,8100.0,0.47388082600879256,0.028752131783618604,0.06067376058613759,0.05720244006897053,0.5026382047505558
Upper Fan,scam_0733_0732013189_086_ca0_scam02733_aegis_0733a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0733_0732013189_086_ca0_scam02733_aegis_0733a__________01p02.wav,OK,False,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7830.0,0.0783,18.299999999999997,7859.0,0.07859,0.29,0.08829999999999999,9.999999999999995,-11030.484488358592,11030.484488358592,0.7479130050515113,0.0007252627940724707,20.436280526298187,7276.205312967473,3515.022038346593,6900.0,9700.0,0.18594966373812796,0.030574000876196272,0.16442084519848066,0.1412007344952878,0.21652862490751845
Upper Fan,scam_0737_0732363077_202_ca0_scam01737_aegis_0736a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0737_0732363077_202_ca0_scam01737_aegis_0736a__________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0738_0732450285_961_ca0_scam01738_penclegyr____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0738_0732450285_961_ca0_scam01738_penclegyr____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7054.0,0.07054,10.540000000000008,7102.0,0.07102,0.48000000000000004,0.08054,9.999999999999995,-5690.016006263358,5690.016006263358,0.8964389526363308,0.001405971440360431,14.578718324872689,6765.788387669383,2976.266428896177,5500.0,9500.0,3.187070550680556,0.39187232684590373,0.12295690371906723,0.10949060136451122,3.5790499089625043
